N;CODIGO;CICLO;CURSO;ESP;HT;HP;TH;CRD;REQUE
65;;IX;ORATORIA JURÍDICA;0;2;2;4;3;Null
66;;X;DERECHO CIVIL VI: DERECHO DE DAÑOS;0;3;2;5;4;Null
67;;X;DERECHO PENAL ESPECIAL III;0;3;0;3;3;Null
68;;X;DERECHO PROCESAL PENAL IV;0;3;2;5;4;Null
69;;X;DERECHO PROCESAL LABORAL;0;3;2;5;4;Null
70;;X;INVESTIGACIÓN JURÍDICA I: PROYECTO;0;3;2;5;4;Null
71;;X;TALLER DE REDACCIÓN FORENSE Y LITIGACIÓN ESTRATÉGICA;0;2;2;4;3;Null
72;;X;PRÁCTICA PREPROFESIONAL EXTERNA I;0;1;2;3;2;Null
73;;XI;DERECHO INTERNACIONAL PÚBLICO Y PRIVADO;0;2;2;4;3;Null
74;;XI;DERECHO CIVIL VII: DERECHO DE FAMILIA;0;3;2;5;4;Null
75;;XI;DERECHO DE LOS NIÑOS, ADOLESCENTES Y ADULTO MAYOR;0;3;0;3;3;Null
76;;XI;DERECHO PROCESAL PENAL V;0;3;2;5;4;Null
77;;XI;DERECHO TRIBUTARIO I;0;2;2;4;3;Null
78;;XI;DERECHO PROCESAL ADMINISTRATIVO;0;3;2;5;4;Null
79;;XI;CONTRATACIONES DEL ESTADO;0;2;2;4;3;Null
80;;XI;JURISPRUDENCIA PENAL;0;2;2;4;3;Null
81;;XI;EJECUCIÓN PENAL;0;2;2;4;3;Null
82;;XI;CLÍNICA JURÍDICA;0;2;2;4;3;Null
83;;XI;DERECHO PENAL MILITAR POLICIAL;0;2;2;4;3;Null
84;;XI;DERECHO PREVISIONAL;0;2;2;4;3;Null
85;;XI;DERECHO ADUANERO;0;2;2;4;3;Null
86;;XI;MECANISMOS DE CONTROL;0;2;2;4;3;Null
87;;XII;DEONTOLOGÍA JURÍDICA Y ÉTICA PROFESIONAL;0;2;0;2;2;Null
88;;XII;DERECHO CIVIL VIII: DERECHO DE SUCESIONES;0;3;2;5;4;Null
89;;XII;DERECHO PROCESAL PENAL VI;0;3;2;5;4;Null
90;;XII;DERECHO TRIBUTARIO II;0;2;2;4;3;Null
91;;XII;DERECHO MINERO E HIDROCARBUROS;0;2;0;2;2;Null
92;;XII;DERECHO CONTENCIOSO ADMINISTRATIVO;0;2;2;4;3;Null
93;;XII;TRABAJO DE INVESTIGACIÓN;0;3;2;5;4;Null
94;;XII;PRÁCTICA PREPROFESIONAL EXTERNA II;0;1;2;3;2;Null
