N;CODIGO;CICLO;CURSO;ESP;HT;HP;TH;CRD;REQUE
58;;X;GESTIÓN EN LA INDUSTRIA LÁCTEA;0;2;2;4;3;Null
58;;X;TECNOLOGÍA DE FRITURAS;0;2;2;4;3;Null
58;;X;PLAN DE AGRONEGOCIOS;0;2;2;4;3;Null
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;;;;;
;;;;;-;;;-;
;;;;;-;;;-;
