N;CODIGO;CICLO;CURSO;ESP;HT;x;HP;TH;CRD;REQUE;A
;5;V;MINERÍA NO METÁLICOS Y SU COMERCIALIZACIÓN;0;3;1;2;5;4;Null;
16;5;V;GEODESIA SATELITAL Y SIG;0;3;1;2;5;4;Null;
17;5;V;NORMAS TÉCNICO LEGALES EN MINERÍA;0;3;1;2;5;4;Null;
18;5;V;INGLÉS TÉCNICO PARA MINERÍA I;0;3;1;2;5;4;Null;
19;6;VI;INVESTIGACIÓN DE OPERACIONES MINERAS;0;2;1;2;4;3;Null;
;6;VI;MECÁNICA DE ROCAS I;0;3;1;2;5;4;Null;
20;6;VI;ECONOMÍA Y VALUACIÓN DE MINAS;0;2;1;2;4;3;Null;
;6;VI;TECNOLOGÍA AURÍFERA;0;2;1;2;4;3;Null;
21;6;VI;TECNOLOGÍA DE EXPLOSIVOS;0;2;1;2;4;3;Null;
;6;VI;HIDROLOGÍA SUPERFICIAL Y SUBTERRÁNEA;0;2;1;2;4;3;;
;;VI;DESARROLLO DE CAPACIDADES Y EMPRENDIMIENTO PERSONAL;0;2;1;2;4;3;;
;6;VI;INGLÉS TÉCNICO PARA MINERÍA II;0;2;1;2;4;3;;
;7;VII;MAQUINARIA MINERA;0;3;1;2;5;4;;
22;7;VII;PERFORACIÓN Y VOLADURA DE ROCAS;0;3;1;2;5;4;Null;
23;7;VII;GERENCIA SOCIAL EN MINERÍA;0;2;1;2;4;3;Null;
24;7;VII;SEGURIDAD MINERA Y SALUD OCUPACIONAL;0;3;1;2;5;4;Null;
24;7;VII;MECÁNICA DE ROCAS II;0;2;1;2;4;3;Null;
;;VII;TÉCNICAS DE REDACCIÓN E INFORMES MINEROS;0;2;1;2;4;3;;
;7;VII;TECNOLOGÍAS DE PROCESAMIENTO DE INFORMACIÓN;0;2;1;2;4;3;;
;8;VIII;SOSTENIMIENTO DE EXCAVACIONES MINERAS;0;3;1;2;5;4;;
;8;VIII;GEOTECNIA MINERA;0;3;1;2;5;4;;
;8;VIII;GESTIÓN AMBIENTAL EN MINERÍA;0;3;1;2;5;4;;
24;8;VIII;INGENIERÍA DE COSTOS Y PRESUPUESTOS EN MINERÍA;0;3;1;2;5;4;Null;
25;8;VIII;DISEÑO Y MÉTODOS DE EXPLOTACIÓN SUBTERRÁNEA;0;3;1;2;5;4;Null;
;;VIII;GEOMECÁNICA SUBTERRÁNEA Y SUPERFICIAL;0;2;1;2;4;3;;
;8;VIII;ACARREO Y TRANSPORTES DE MINERALES;0;2;1;2;4;3;;
;9;IX;MONITOREO Y EVALUACIÓN AMBIENTAL EN MINERÍA;0;2;1;2;4;3;;
;9;IX;FORMULACIÓN Y EVALUACIÓN DE PROYECTOS DE INVERSIÓN MINERA;0;2;1;2;4;3;;
;9;IX;VENTILACIÓN DE MINAS;0;2;1;2;4;3;;
;9;IX;DISEÑO Y MÉTODOS DE EXPLOTACIÓN SUPERFICIAL;0;3;1;2;5;4;;
;9;IX;METODOLOGÍA DE INVESTIGACIÓN EN MINERÍA;0;2;1;2;4;3;;
;9;IX;CONTROL DE OPERACIONES MINERAS;0;2;1;2;4;3;;
;;IX;MODELAMIENTO Y DISEÑO DE MINAS CON SOFTWARE;0;2;1;2;4;3;;
;9;IX;PLANEAMIENTO ESTRATÉGICO EN MINERÍA;0;2;1;2;4;3;;
;10;X;PLANEAMIENTO DE MINADO;0;3;1;2;5;4;;
;10;X;COMERCIALIZACIÓN DE MINERALES METÁLICOS;0;3;1;2;5;4;Null;
;10;X;TRABAJO DE INVESTIGACIÓN;0;2;1;2;4;3;Null;
26;10;X;ADMINISTRACIÓN Y GERENCIA DE MINAS;0;2;1;2;4;3;Null;
;10;X;PLAN DE CIERRE Y RESTAURACIÓN DE MINAS;0;2;1;2;4;3;;
;10;X;PRÁCTICAS PRE PROFESIONALES;0;1;1;2;3;2;;
;;X;SISTEMAS DE GESTIÓN DE SEGURIDAD;0;2;1;2;4;3;;
;10;X;TALLER DE PRODUCCIÓN DE TEXTOS ACADÉMICOS Y DE INVESTIGACIÓN;0;2;1;2;4;3;;
;10;X;AUDITORÍA INTERNA DE SISTEMAS INTEGRADOS DE GESTIÓN;0;2;1;2;4;3;;
;;;;;;;;;;;
;;;;;;;;;;;
